date,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11
733686.60714120371,0.01,0.01,0.010999999999999999,0.021999999999999999,0.029000000000000001,0.02,0.019,-0.0070000000000000001,-0.012,-0.0080000000000000002,0.012,0.001
733686.62797453708,0.0080000000000000002,0.0090000000000000011,0.014999999999999999,0.01,0.018000000000000002,0.02,0.021999999999999999,-0.016,-0.047,0.021000000000000001,0.029000000000000001,0.023
733686.64880787034,0.0,0.002,0.012,0.016,0.02,0.024,0.023,-0.0060000000000000001,-0.055,-0.0090000000000000011,-0.013000000000000001,0.0090000000000000011
733686.66964120371,0.058000000000000003,0.059999999999999998,0.072000000000000008,0.063,0.064000000000000001,0.062,0.062,0.024,0.010999999999999999,0.098000000000000004,0.10400000000000001,0.11600000000000001
733686.69047453708,-0.010999999999999999,0.0050000000000000001,0.01,0.01,0.014999999999999999,0.019,0.02,0.002,-0.043000000000000003,0.048000000000000001,0.071000000000000008,0.065000000000000002
733686.71130787034,0.052999999999999999,0.057000000000000002,0.062,0.055,0.059000000000000004,0.064000000000000001,0.057000000000000002,0.031,-0.056000000000000001,-0.065000000000000002,0.0080000000000000002,0.002
733686.73214120371,0.041000000000000002,0.042000000000000003,0.041000000000000002,0.039,0.043999999999999997,0.036000000000000004,0.036000000000000004,0.014,-0.081000000000000003,0.067000000000000004,0.013000000000000001,0.012
733686.75297453708,0.021999999999999999,0.019,0.019,0.018000000000000002,0.018000000000000002,0.013000000000000001,0.02,-0.0050000000000000001,-0.072000000000000008,0.031,0.053999999999999999,0.050000000000000003
733686.77380787034,0.087999999999999995,0.088999999999999996,0.086000000000000007,0.086000000000000007,0.075999999999999998,0.081000000000000003,0.083000000000000004,0.039,-0.029999999999999999,0.033000000000000002,0.081000000000000003,0.072000000000000008
733686.79464120371,-0.0060000000000000001,-0.0080000000000000002,0.0,0.002,0.012,0.0,-0.001,-0.014,-0.16700000000000001,-0.121,-0.029000000000000001,0.0070000000000000001
733686.81547453708,0.085000000000000006,0.091999999999999998,0.091999999999999998,0.091999999999999998,0.10200000000000001,0.090999999999999998,0.083000000000000004,0.074999999999999997,0.11,0.11900000000000001,0.17400000000000002,0.17100000000000001
